Thomas Mariotti,male,1.0
Kurt Mitm An,male,1.0
Stephen Morris,male,1.0
R. Rahi,female,1.0
Philippe Jehiel,male,1.0
Bernard Salanit,male,0.99
Mike Elsby,male,1.0
Timothy Besley,male,1.0
M. Meyer,male,1.0
J. Tirole,female,0.67
G. D. Myles,male,1.0
Ian Tonks,male,1.0
Economics,None,0.0
Gerard Padró Miquel,male,0.99
Francesca Molinar I,female,1.0
G. Imbens,male,1.0
Felix Kubler,male,1.0
Fuhito Kojima,male,1.0
Georg Weizsäcker,male,0.99
E. G. J. Luttmer,None,0.0
Georg Weizsacker,male,0.99
K. Schmidt,male,1.0
Oliver B. Linton,male,1.0
Matthias Doepke,male,1.0
Luca Fornaro,male,0.96
Melvyn Coles,male,1.0
David Myatt,male,1.0
Bent Nielsen,male,0.78
Thomas Le Barbanchon,male,1.0
Ann Law,female,1.0
Dirk Krueger,male,1.0
Myrto Kaloup Tsidi,female,0.92
M. Dewatripont,male,1.0
Dennis Gromb,male,1.0
Joachim Freyberger,male,1.0
Johannes Stroebel,male,1.0
Henrik Kleven,male,1.0
Shengxing Zhang,male,1.0
S. Morris,female,0.5
Nicola Fuchs-Schündeln (Chair),male,0.83
Peter Arcidiacono,male,1.0
Magne Mogstad,male,0.9
Maitreesh Ghatak,None,0.0
C. Meghir,female,1.0
University,None,0.0
C. Prendagast,female,1.0
Francesca Molinari,female,1.0
Ebonya Washington,female,1.0
Joshua Schwartzstein,male,1.0
Christopher Wallace,male,1.0
Tilman Borgers,male,1.0
Katrine Loken,female,1.0
Jon Steinsson,male,1.0
Hyun Song Shin,male,0.62
Francisco Buera,male,1.0
A. Banerji,None,0.0
Martin Cripps,male,1.0
M. Coles,male,1.0
Rohit Rahi,male,1.0
Toru Kitagawa,male,1.0
Fabrizio Ziliborri,male,1.0
James Dow,male,1.0
Teodora Boneva,female,1.0
Patrick Kline,male,1.0
Christoph Rothe,male,1.0
Florian Zimmerman,male,1.0
Matteo Maggiori,male,1.0
Guillaume Plantin,male,1.0
Jonathan Levin,male,1.0
Konrad Burchardi,male,1.0
G. Ridder,male,1.0
Philipp Schmidt-Dengler,male,1.0
Botond Köszegi,male,1.0
N. Shephard,female,1.0
Manuel Amador,male,1.0
Abhijit Banerjee,male,1.0
Giovanni L. Violante,male,1.0
Xiaohong Chen,female,0.79
C. R. Bean,female,1.0
David Dorn,male,1.0
Daniel Garrett,male,1.0
D. Canning,male,1.0
R. Rahmi,female,1.0
Mirko Wiederholt,male,1.0
Philipp Kircher,male,1.0
Guillermo Ordonez,male,1.0
H. Shin,male,1.0
M. J. Keen,male,1.0
Gino Gancia,male,0.99
Timo Boppart,male,1.0
Rachel Griffith,female,1.0
Olivier Tercieux,male,1.0
Ruben Enikolopov,male,1.0
Syngjoo Choi,None,0.0
J. Van Reenen,female,0.67
Gharad Bryan,None,0.0
Michael Callen,male,1.0
Miklós Koren,male,0.99
B. Honore,None,0.0
Narayana Kocherlakota,male,0.9
Matthew Elliott,male,1.0
Marco Battaglini,male,1.0
Los Angeles,male,0.8
Stephan Lauermann,male,1.0
Nicolas Coeurdacier,male,1.0
E. Sentana,None,0.0
Gita Gopinath,female,0.99
Peter Kondor,male,1.0
Benjamin Moll,male,1.0
Simon Lee,male,1.0
Monica Martinez-Bravo,female,1.0
S. Rady,female,0.5
Jose-Victor Rios Rull,None,0.0
Marc Melitz,male,1.0
Alfred Galichon,male,1.0
Georg Noldeke,male,0.99
Hélène Rey,female,1.0
Navin Kartik,male,1.0
