Country,Continent,Rank,Album,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
South Africa,Africa,9,High Off Life,0.0706,"Future, Drake",0.6759999999999999,237735,0.609,1,5yY9lUy8nbvjM1Uyo1Uqoc,0.0,2,0.152,-5.831,0,Life Is Good (feat. Drake),85,2020-01-10,0.481,142.037,0.508,2020
South Africa,Africa,9,High Off Life,0.067,"Future, Drake",0.795,237918,0.574,1,1K5KBOgreBi5fkEHvg5ap3,0.0,2,0.15,-6.903,0,Life Is Good (feat. Drake),78,2020-05-15,0.487,142.053,0.537,2020
Switzerland,Europe,37,High Off Life,0.0706,"Future, Drake",0.6759999999999999,237735,0.609,1,5yY9lUy8nbvjM1Uyo1Uqoc,0.0,2,0.152,-5.831,0,Life Is Good (feat. Drake),85,2020-01-10,0.481,142.037,0.508,2020
Switzerland,Europe,37,High Off Life,0.067,"Future, Drake",0.795,237918,0.574,1,1K5KBOgreBi5fkEHvg5ap3,0.0,2,0.15,-6.903,0,Life Is Good (feat. Drake),78,2020-05-15,0.487,142.053,0.537,2020
United Kingdom,Europe,46,High Off Life,0.0706,"Future, Drake",0.6759999999999999,237735,0.609,1,5yY9lUy8nbvjM1Uyo1Uqoc,0.0,2,0.152,-5.831,0,Life Is Good (feat. Drake),85,2020-01-10,0.481,142.037,0.508,2020
United Kingdom,Europe,46,High Off Life,0.067,"Future, Drake",0.795,237918,0.574,1,1K5KBOgreBi5fkEHvg5ap3,0.0,2,0.15,-6.903,0,Life Is Good (feat. Drake),78,2020-05-15,0.487,142.053,0.537,2020
United States,North America,17,High Off Life,0.0706,"Future, Drake",0.6759999999999999,237735,0.609,1,5yY9lUy8nbvjM1Uyo1Uqoc,0.0,2,0.152,-5.831,0,Life Is Good (feat. Drake),85,2020-01-10,0.481,142.037,0.508,2020
United States,North America,17,High Off Life,0.067,"Future, Drake",0.795,237918,0.574,1,1K5KBOgreBi5fkEHvg5ap3,0.0,2,0.15,-6.903,0,Life Is Good (feat. Drake),78,2020-05-15,0.487,142.053,0.537,2020
Global,Global,39,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Austria,Europe,40,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Belgium,Europe,50,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Bulgaria,Europe,12,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Canada,North America,46,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Czech Republic,Europe,43,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Estonia,Europe,50,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Greece,Europe,30,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Hungary,Europe,25,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Iceland,Europe,44,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Israel,Asia,35,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Latvia,Europe,21,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Lithuania,Europe,44,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Portugal,Europe,20,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Romania,Europe,6,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Slovakia,Europe,40,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
South Africa,Africa,26,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Switzerland,Europe,32,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
United States,North America,38,HIGHEST IN THE ROOM,0.0546,Travis Scott,0.598,175721,0.4270000000000001,1,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7,0.21,-8.764,0,HIGHEST IN THE ROOM,87,2019-10-04,0.0317,76.469,0.0605,2019
Global,Global,40,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Australia,Australia,22,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Austria,Europe,11,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Belgium,Europe,6,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Bulgaria,Europe,19,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Canada,North America,39,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Czech Republic,Europe,22,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Denmark,Europe,43,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Estonia,Europe,16,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Finland,Europe,18,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
France,Europe,37,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Germany,Europe,17,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Hungary,Europe,4,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Iceland,Europe,20,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Ireland,Europe,26,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Latvia,Europe,25,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Lithuania,Europe,14,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Netherlands,Europe,5,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Norway,Europe,33,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Poland,Europe,27,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Portugal,Europe,21,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Romania,Europe,14,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Slovakia,Europe,6,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
South Africa,Africa,48,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Switzerland,Europe,11,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
United Kingdom,Europe,25,Breaking Me,0.223,"Topic, A7S",0.789,166794,0.72,0,22EFwJbro1F41u4SD6ZiTC,0.0,8,0.129,-5.652,0,Breaking Me,19,2020-10-23,0.217,122.031,0.664,2020
Global,Global,41,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Australia,Australia,35,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Belgium,Europe,45,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Bulgaria,Europe,47,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Canada,North America,42,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Estonia,Europe,41,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Ireland,Europe,30,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Latvia,Europe,31,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Lithuania,Europe,35,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Luxembourg,Europe,34,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
New Zealand,Australia,29,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Portugal,Europe,50,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
United Kingdom,Europe,35,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
United States,North America,40,Fine Line,0.0237,Harry Styles,0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019
Global,Global,42,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Argentina,South America,7,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Bolivia,South America,1,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Chile,South America,11,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Colombia,South America,1,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Costa Rica,North America,1,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Dominican Republic,North America,12,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Ecuador,South America,3,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
El Salvador,North America,2,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Guatemala,North America,1,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Honduras,North America,3,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Mexico,North America,4,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Nicaragua,North America,3,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Panama,North America,3,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Paraguay,South America,1,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Peru,South America,12,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Spain,Europe,17,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Uruguay,South America,4,Colores,0.15,J Balvin,0.652,151147,0.595,0,4bSrtyQM7RjPqWaJE58eBG,0.000106,11,0.0836,-4.04,1,Rojo,0,2021-01-22,0.117,172.27700000000004,0.421,2021
Global,Global,43,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Australia,Australia,36,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Austria,Europe,49,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Belgium,Europe,21,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Canada,North America,40,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Czech Republic,Europe,34,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Denmark,Europe,41,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Ireland,Europe,24,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Luxembourg,Europe,23,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Malaysia,Asia,43,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Netherlands,Europe,34,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
New Zealand,Australia,28,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Norway,Europe,38,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Singapore,Asia,23,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
South Africa,Africa,45,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Switzerland,Europe,36,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
United Kingdom,Europe,39,Divinely Uninspired To A Hellish Extent (Extended Edition),0.608,Lewis Capaldi,0.459,215107,0.574,0,36NTKWnStUjJeBIPCsS7vz,0.0,3,0.0885,-4.857,1,Before You Go,5,2021-01-22,0.0577,111.881,0.183,2021
Global,Global,44,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
Australia,Australia,47,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
Canada,North America,48,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
Hungary,Europe,36,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
India,Asia,22,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
Indonesia,Asia,20,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
Luxembourg,Europe,18,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
New Zealand,Australia,41,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
Philippines,Asia,37,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
Singapore,Asia,12,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
South Africa,Africa,21,Memories,0.8370000000000001,Maroon 5,0.764,189486,0.32,0,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,Memories,88,2019-09-20,0.0546,91.019,0.575,2019
