,AuthorId,PaperId,Year,Name,NormalizedName
187,664019491.0,3152327505,2020,Lance Lochner,lance lochner
188,664019491.0,3156109720,2017,Lance Lochner,lance lochner
189,664019491.0,3156109720,2017,Lance Lochner,lance lochner
190,664019491.0,3158876610,2021,Lance Lochner,lance lochner
191,664019491.0,3159878562,2014,Lance Lochner,lance lochner
192,664019491.0,3159878562,2014,Lance Lochner,lance lochner
193,664019491.0,3166932281,2021,Lance Lochner,lance lochner
194,664019491.0,3167029851,2017,Lance Lochner,lance lochner
195,664019491.0,3167029851,2017,Lance Lochner,lance lochner
196,664019491.0,3167864605,2020,Lance Lochner,lance lochner
197,664019491.0,3168579339,2020,Lance Lochner,lance lochner
198,664019491.0,3170334471,2021,Lance Lochner,lance lochner
199,664019491.0,3188001113,2021,Lance Lochner,lance lochner
200,664019491.0,3188168891,2021,Lance Lochner,lance lochner
201,664019491.0,3191571247,2020,Lance Lochner,lance lochner
202,664019491.0,3192046484,2021,Lance Lochner,lance lochner
203,664019491.0,3193006050,2021,Lance Lochner,lance lochner
204,664019491.0,3196165840,2021,Lance Lochner,lance lochner
205,664019491.0,3205400116,2019,Lance Lochner,lance lochner
206,3018850254.0,3019062361,2020,Johannes Stroebel,johannes stroebel
207,3018850254.0,3058035086,2020,Johannes Stroebel,johannes stroebel
208,3018850254.0,3104704224,2020,Johannes Stroebel,johannes stroebel
209,3018850254.0,3166496510,2021,Johannes Stroebel,johannes stroebel
210,3062275160.0,2830404338,2016,Guo Xu,xu guo
211,3062275160.0,2877469712,2016,Guo Xu,xu guo
212,3062275160.0,2935448025,2018,Guo Xu,xu guo
213,3062275160.0,2960655656,2019,Guo Xu,xu guo
214,2039376829.0,119545557,2012,David Yanagizawa-Drott,david yanagizawadrott
215,2039376829.0,1648664186,2015,David Yanagizawa-Drott,david yanagizawadrott
216,2039376829.0,1931538330,2012,David Yanagizawa-Drott,david yanagizawadrott
217,2039376829.0,2085477082,2015,David Yanagizawa-Drott,david yanagizawadrott
218,2039376829.0,2109968903,2014,David Yanagizawa-Drott,david yanagizawadrott
219,2039376829.0,2112593979,2013,David Yanagizawa-Drott,david yanagizawadrott
220,2039376829.0,2146154603,2011,David Yanagizawa-Drott,david yanagizawadrott
221,2039376829.0,2182418658,2013,David Yanagizawa-Drott,david yanagizawadrott
222,2039376829.0,2182797770,2013,David Yanagizawa-Drott,david yanagizawadrott
223,2039376829.0,2216554109,2015,David Yanagizawa-Drott,david yanagizawadrott
224,2039376829.0,2514419275,2016,David Yanagizawa-Drott,david yanagizawadrott
225,2039376829.0,2521038844,2014,David Yanagizawa-Drott,david yanagizawadrott
226,2039376829.0,2523493605,2016,David Yanagizawa-Drott,david yanagizawadrott
227,2039376829.0,2593237611,2017,David Yanagizawa-Drott,david yanagizawadrott
228,2039376829.0,2613205922,2009,David Yanagizawa-Drott,david yanagizawadrott
229,2039376829.0,2621880428,2013,David Yanagizawa-Drott,david yanagizawadrott
230,2039376829.0,2787038200,2017,David Yanagizawa-Drott,david yanagizawadrott
231,2039376829.0,2884916186,2018,David Yanagizawa-Drott,david yanagizawadrott
4738,2061712910.0,2884916186,2018,Leonardo Bursztyn,leonardo bursztyn
232,2039376829.0,2886244395,2016,David Yanagizawa-Drott,david yanagizawadrott
233,2039376829.0,2890162554,2013,David Yanagizawa-Drott,david yanagizawadrott
234,2039376829.0,2898152917,2016,David Yanagizawa-Drott,david yanagizawadrott
235,2039376829.0,2899030997,2010,David Yanagizawa-Drott,david yanagizawadrott
236,2039376829.0,2954873312,2019,David Yanagizawa-Drott,david yanagizawadrott
237,2039376829.0,2999804679,2019,David Yanagizawa-Drott,david yanagizawadrott
238,2039376829.0,3019148645,2020,David Yanagizawa-Drott,david yanagizawadrott
4747,2061712910.0,3019148645,2020,Leonardo Bursztyn,leonardo bursztyn
239,2039376829.0,3039651429,2020,David Yanagizawa-Drott,david yanagizawadrott
4750,2061712910.0,3039651429,2020,Leonardo Bursztyn,leonardo bursztyn
240,2039376829.0,3091274080,2020,David Yanagizawa-Drott,david yanagizawadrott
4752,2061712910.0,3091274080,2020,Leonardo Bursztyn,leonardo bursztyn
241,2039376829.0,3121625192,2012,David Yanagizawa-Drott,david yanagizawadrott
242,2039376829.0,3121928704,2007,David Yanagizawa-Drott,david yanagizawadrott
243,2039376829.0,3122175688,2018,David Yanagizawa-Drott,david yanagizawadrott
4761,2061712910.0,3122175688,2018,Leonardo Bursztyn,leonardo bursztyn
244,2039376829.0,3123105943,2012,David Yanagizawa-Drott,david yanagizawadrott
245,2039376829.0,3123479704,2017,David Yanagizawa-Drott,david yanagizawadrott
246,2039376829.0,3123752741,2008,David Yanagizawa-Drott,david yanagizawadrott
247,2039376829.0,3124043755,2018,David Yanagizawa-Drott,david yanagizawadrott
248,2039376829.0,3124173678,2014,David Yanagizawa-Drott,david yanagizawadrott
249,2039376829.0,3124307809,2012,David Yanagizawa-Drott,david yanagizawadrott
250,2039376829.0,3124559156,2014,David Yanagizawa-Drott,david yanagizawadrott
251,2039376829.0,3124674451,2016,David Yanagizawa-Drott,david yanagizawadrott
252,2039376829.0,3124828048,2015,David Yanagizawa-Drott,david yanagizawadrott
253,2039376829.0,3146231420,2020,David Yanagizawa-Drott,david yanagizawadrott
4781,2061712910.0,3146231420,2020,Leonardo Bursztyn,leonardo bursztyn
254,2039376829.0,3150769971,2018,David Yanagizawa-Drott,david yanagizawadrott
4783,2061712910.0,3150769971,2018,Leonardo Bursztyn,leonardo bursztyn
255,2039376829.0,3152193134,2015,David Yanagizawa-Drott,david yanagizawadrott
256,2039376829.0,3177007051,2012,David Yanagizawa-Drott,david yanagizawadrott
257,2039376829.0,3198549847,2021,David Yanagizawa-Drott,david yanagizawadrott
258,2169129460.0,1000093830,2011,Jakub Kastl,jakub kastl
259,2169129460.0,1482320395,2004,Jakub Kastl,jakub kastl
260,2169129460.0,1489430711,2009,Jakub Kastl,jakub kastl
261,2169129460.0,1507703209,2007,Jakub Kastl,jakub kastl
4312,208393038.0,1507703209,2007,Ali Hortacsu,ali hortacsu
262,2169129460.0,1509420958,2008,Jakub Kastl,jakub kastl
263,2169129460.0,1509982204,2011,Jakub Kastl,jakub kastl
4313,208393038.0,1509982204,2011,Ali Hortacsu,ali hortacsu
264,2169129460.0,1518263534,2010,Jakub Kastl,jakub kastl
4314,208393038.0,1518263534,2010,Ali Hortacsu,ali hortacsu
265,2169129460.0,1555721120,2013,Jakub Kastl,jakub kastl
266,2169129460.0,1555721120,2013,Jakub Kastl,jakub kastl
267,2169129460.0,1555721120,2013,Jakub Kastl,jakub kastl
4320,208393038.0,1555721120,2013,Ali Hortacsu,ali hortacsu
4321,208393038.0,1555721120,2013,Ali Hortacsu,ali hortacsu
268,2169129460.0,1564888115,2013,Jakub Kastl,jakub kastl
269,2169129460.0,1581019160,2008,Jakub Kastl,jakub kastl
4325,208393038.0,1581019160,2008,Ali Hortacsu,ali hortacsu
270,2169129460.0,1604405909,2012,Jakub Kastl,jakub kastl
4327,208393038.0,1604405909,2012,Ali Hortacsu,ali hortacsu
271,2169129460.0,1680015362,2011,Jakub Kastl,jakub kastl
272,2169129460.0,1680015362,2011,Jakub Kastl,jakub kastl
273,2169129460.0,1680015362,2011,Jakub Kastl,jakub kastl
4337,208393038.0,1680015362,2011,Ali Hortacsu,ali hortacsu
4338,208393038.0,1680015362,2011,Ali Hortacsu,ali hortacsu
274,2169129460.0,1946119319,2015,Jakub Kastl,jakub kastl
4339,208393038.0,1946119319,2015,Ali Hortacsu,ali hortacsu
275,2169129460.0,1966968998,2012,Jakub Kastl,jakub kastl
276,2169129460.0,2027068480,2010,Jakub Kastl,jakub kastl
277,2169129460.0,2114157127,2009,Jakub Kastl,jakub kastl
278,2169129460.0,2136904455,2011,Jakub Kastl,jakub kastl
