,AuthorId,PaperId,Year,Name,NormalizedName
2205,2041362166.0,2891596930,2008,Seema Jayachandran,seema jayachandran
2206,2041362166.0,2891685559,2014,Seema Jayachandran,seema jayachandran
2207,2041362166.0,2896798913,2015,Seema Jayachandran,seema jayachandran
2208,2041362166.0,2903601831,2018,Seema Jayachandran,seema jayachandran
2209,2041362166.0,2906389893,2018,Seema Jayachandran,seema jayachandran
2210,2041362166.0,2923961390,2019,Seema Jayachandran,seema jayachandran
2211,2041362166.0,2943519174,2017,Seema Jayachandran,seema jayachandran
2212,2041362166.0,2945861490,2013,Seema Jayachandran,seema jayachandran
2213,2041362166.0,2946612444,2019,Seema Jayachandran,seema jayachandran
2214,2041362166.0,2948678067,2017,Seema Jayachandran,seema jayachandran
2215,2041362166.0,2948889567,2018,Seema Jayachandran,seema jayachandran
2216,2041362166.0,2952670561,2015,Seema Jayachandran,seema jayachandran
2217,2041362166.0,2964001380,2011,Seema Jayachandran,seema jayachandran
2218,2041362166.0,2988345666,2019,Seema Jayachandran,seema jayachandran
2219,2041362166.0,3000275027,2020,Seema Jayachandran,seema jayachandran
2220,2041362166.0,3000708951,2017,Seema Jayachandran,seema jayachandran
2221,2041362166.0,3002707581,2015,Seema Jayachandran,seema jayachandran
2222,2041362166.0,3021274225,2014,Seema Jayachandran,seema jayachandran
2223,2041362166.0,3023427886,2015,Seema Jayachandran,seema jayachandran
2224,2041362166.0,3023894730,2017,Seema Jayachandran,seema jayachandran
2225,2041362166.0,3121177697,2006,Seema Jayachandran,seema jayachandran
2226,2041362166.0,3121230555,2019,Seema Jayachandran,seema jayachandran
2227,2041362166.0,3121313114,2015,Seema Jayachandran,seema jayachandran
2228,2041362166.0,3121595311,2020,Seema Jayachandran,seema jayachandran
2229,2041362166.0,3121765052,2009,Seema Jayachandran,seema jayachandran
2230,2041362166.0,3121769371,2009,Seema Jayachandran,seema jayachandran
2231,2041362166.0,3122384807,2016,Seema Jayachandran,seema jayachandran
2232,2041362166.0,3122735148,2016,Seema Jayachandran,seema jayachandran
2233,2041362166.0,3123016692,2013,Seema Jayachandran,seema jayachandran
2234,2041362166.0,3123120817,2019,Seema Jayachandran,seema jayachandran
2235,2041362166.0,3123580755,2016,Seema Jayachandran,seema jayachandran
2236,2041362166.0,3123663752,2005,Seema Jayachandran,seema jayachandran
2237,2041362166.0,3123759094,2017,Seema Jayachandran,seema jayachandran
2238,2041362166.0,3123832442,2005,Seema Jayachandran,seema jayachandran
2239,2041362166.0,3123832442,2005,Seema Jayachandran,seema jayachandran
2240,2041362166.0,3123854150,2011,Seema Jayachandran,seema jayachandran
2241,2041362166.0,3123961934,2009,Seema Jayachandran,seema jayachandran
2242,2041362166.0,3124117232,2004,Seema Jayachandran,seema jayachandran
2243,2041362166.0,3124170559,2008,Seema Jayachandran,seema jayachandran
